Time, Counts, LTA, Delta, Yaw, Pitch
14885.367,1064,1172,108,18.25,18.25
14901.326000000001,1064,1172,108,17.91,17.91
14915.287,1064,1172,108,18.65,18.65
14937.229,1063,1172,109,19.23,19.23
14963.164,1063,1172,109,17.85,17.85
14983.141,1063,1172,109,18.6,18.6
15001.059,1063,1172,109,19.3,19.3
15017.059,1063,1172,109,18.18,18.18
15038.956,1063,1172,109,18.32,18.32
15056.91,1063,1172,109,18.31,18.31
15078.849,1063,1172,109,19.97,19.97
15104.781,1064,1172,108,18.72,18.72
15125.736,1064,1172,108,20.12,20.12
15139.689,1064,1172,108,19.14,19.14
15160.635,1064,1172,108,17.54,17.54
15183.576,1065,1172,107,19.45,19.45
15203.516,1064,1172,108,20.99,20.99
15220.472,1064,1172,108,18.08,18.08
15240.418,1064,1172,108,17.37,17.37
15261.361,1065,1172,107,17.21,17.21
15286.335,1065,1172,107,15.87,15.87
15306.243,1065,1172,107,19.21,19.21
15322.203,1065,1172,107,16.96,16.96
15343.146,1065,1172,107,18.48,18.48
15363.09,1065,1172,107,17.68,17.68
15384.033,1064,1172,108,18.46,18.46
15403.979,1065,1172,107,19.41,19.41
15424.923999999999,1064,1172,108,18.01,18.01
15442.88,1064,1172,108,18.25,18.25
15479.817,1064,1172,108,17.74,17.74
15484.793,1063,1172,109,18.35,18.35
15519.702,1063,1172,109,16.3,16.3
15523.697,1063,1172,109,16.35,16.35
15543.606,1064,1172,108,18.18,18.18
15563.554,1064,1172,108,18.08,18.08
15592.475,1064,1172,108,17.23,17.23
15610.465,1064,1172,108,16.61,16.61
15627.383,1064,1172,108,17.68,17.68
15647.333,1063,1172,109,17.21,17.21
15665.282,1062,1172,110,16.79,16.79
15688.219000000001,1062,1172,110,18.58,18.58
15706.171,1062,1172,110,19.19,19.19
15727.12,1062,1172,110,18.52,18.52
15746.064,1062,1172,110,17.28,17.28
15772.002,1062,1172,110,17.98,17.98
15787.957,1061,1172,111,15.49,15.49
15808.897,1061,1172,111,16.6,16.6
15827.854,1060,1172,112,18.01,18.01
15858.763,1060,1172,112,18.86,18.86
15874.721,1060,1172,112,17.88,17.88
15889.681,1061,1172,111,16.87,16.87
15905.685,1061,1172,111,16.05,16.05
15928.577,1061,1172,111,16.63,16.63
15950.564,1061,1172,111,17.68,17.68
15966.481,1061,1172,111,17.0,17.0
15989.414,1062,1172,110,16.19,16.19
16008.431,1061,1172,111,15.67,15.67
16041.371,1061,1172,111,16.49,16.49
16051.345,1060,1172,112,15.0,15.0
16070.333,1061,1172,111,10.04,10.04
16087.286,1061,1172,111,8.43,8.43
16122.228,1061,1172,111,5.13,5.13
16131.205,1062,1172,110,3.08,3.08
16161.095,1061,1172,111,3.69,3.69
16167.11,1061,1172,111,4.3,4.3
16190.053,1062,1172,110,13.25,13.25
16207.996,1063,1172,109,13.86,13.86
16228.949,1063,1172,109,14.48,14.48
16247.859,1064,1172,108,24.36,24.36
16273.801,1064,1172,108,38.25,38.25
16293.737,1065,1172,107,49.73,49.73
16312.685,1067,1172,105,53.89,53.89
16335.629,1068,1172,104,51.62,51.62
16354.572,1069,1172,103,49.82,49.82
16374.554,1067,1172,105,43.59,43.59
16393.503,1067,1172,105,36.2,36.2
16418.47,1066,1172,106,28.15,28.15
16440.344,1065,1172,107,15.51,15.51
16459.297,1064,1172,108,2.48,2.48
16476.283,1062,1172,110,-7.62,-7.62
16496.234,1061,1172,111,-25.56,-25.56
16515.181,1061,1172,111,-29.2,-29.2
16537.084,1061,1172,111,10.28,10.28
16555.07,1061,1172,111,78.4,78.4
16575.979,1061,1172,111,89.5,89.5
16602.915,1062,1172,110,89.99,89.99
16620.869,1063,1172,109,90.0,90.0
16641.839,1063,1172,109,86.23,86.23
16662.782,1062,1172,110,43.33,43.33
16719.597,1060,1172,112,48.08,48.08
16723.59,1059,1172,113,56.1,56.1
16755.543,1058,1172,114,55.35,55.35
16762.514,1058,1172,114,51.96,51.96
16775.484,1057,1172,115,51.18,51.18
16805.365,1055,1172,117,89.84,89.84
16816.337,1056,1172,116,33.43,33.43
16836.337,1056,1172,116,22.84,22.84
16855.238,1055,1172,117,14.95,14.95
16882.199,1053,1172,119,-9.74,-9.74
16898.165,1052,1172,120,-5.91,-5.91
16916.104,1052,1172,120,2.4,2.4
16938.046,1050,1172,122,-19.49,-19.49
16958.957,1049,1172,123,-11.04,-11.04
16985.896,1047,1172,125,-25.8,-25.8
16999.882,1046,1172,126,-37.17,-37.17
17022.811,1044,1172,128,-28.27,-28.27
17045.724,1043,1172,129,-23.64,-23.64
17064.708,1044,1172,128,-34.78,-34.78
17087.611,1045,1172,127,-32.68,-32.68
17107.562,1045,1172,127,-22.81,-22.81
17147.489,1043,1172,129,-22.96,-22.96
17158.459,1043,1172,129,-30.82,-30.82
17171.421,1043,1172,129,-30.14,-30.14
17193.363,1042,1172,130,-19.38,-19.38
17215.312,1040,1172,132,-14.41,-14.41
17242.199,1040,1172,132,-27.32,-27.32
17266.174,1041,1172,131,-29.94,-29.94
17287.115,1041,1172,131,-21.99,-21.99
17304.037,79,1172,1093,-15.94,-15.94
17333.965,79,1172,1093,-17.48,-17.48
17344.957,1040,1172,132,-25.75,-25.75
17362.875,1041,1172,131,-22.56,-22.56
17403.766,1040,1172,132,-26.23,-26.23
17409.751,79,1172,1093,-29.9,-29.9
17442.698,79,1172,1093,-28.46,-28.46
17448.658,1040,1172,132,-26.41,-26.41
17467.596,1040,1172,132,-26.7,-26.7
17490.568,79,1172,1093,-32.89,-32.89
17514.507,79,1172,1093,-35.29,-35.29
17532.457,1040,1172,132,-28.17,-28.17
17554.367,79,1172,1093,-29.31,-29.31
17575.339,78,1172,1094,-37.85,-37.85
17602.234,77,1172,1095,-36.66,-36.66
17614.246,77,1172,1095,-33.35,-33.35
17637.163,77,1172,1095,-35.75,-35.75
17654.101,77,1172,1095,-34.46,-34.46
17677.072,77,1172,1095,-33.65,-33.65
17696.017,77,1172,1095,-32.4,-32.4
17714.937,77,1172,1095,-36.18,-36.18
17737.871,77,1172,1095,-32.5,-32.5
17755.859,76,1172,1096,-30.38,-30.38
17774.773,77,1172,1095,-31.8,-31.8
17799.711,78,1172,1094,-32.5,-32.5
17816.696,77,1172,1095,-29.65,-29.65
17834.615,77,1172,1095,-31.55,-31.55
17855.592,78,1172,1094,-34.79,-34.79
17875.54,79,1172,1093,-33.89,-33.89
17896.482,79,1172,1093,-35.93,-35.93
17914.44,79,1172,1093,-36.67,-36.67
17943.324,79,1172,1093,-35.48,-35.48
17957.287,78,1172,1094,-34.25,-34.25
17977.268,79,1172,1093,-33.2,-33.2
17999.207,78,1172,1094,-33.13,-33.13
18037.106,78,1172,1094,-34.17,-34.17
18046.105,78,1172,1094,-37.73,-37.73
18063.041,78,1172,1094,-36.23,-36.23
18081.985,78,1172,1094,-35.79,-35.79
18102.908,78,1172,1094,-35.31,-35.31
18120.847,79,1172,1093,-35.26,-35.26
18138.834,79,1172,1093,-33.74,-33.74
18158.784,79,1172,1093,-35.31,-35.31
18176.733,78,1172,1094,-34.11,-34.11
18197.677,77,1172,1095,-34.35,-34.35
18216.635,77,1172,1095,-35.4,-35.4
18240.564,77,1172,1095,-35.67,-35.67
18260.475,77,1172,1095,-35.67,-35.67
18279.422,78,1172,1094,-36.6,-36.6
18299.409,78,1172,1094,-34.1,-34.1
18318.325,78,1172,1094,-37.77,-37.77
18340.265,78,1172,1094,-35.7,-35.7
18363.208,78,1172,1094,-36.31,-36.31
18384.146,78,1172,1094,-34.78,-34.78
18400.1,77,1172,1095,-34.27,-34.27
18419.05,77,1172,1095,-34.42,-34.42
18439.993,77,1172,1095,-34.4,-34.4
18463.965,77,1172,1095,-33.28,-33.28
18479.921,77,1172,1095,-34.73,-34.73
18498.87,76,1172,1096,-34.94,-34.94
18526.797,77,1172,1095,-34.73,-34.73
18542.755,78,1172,1094,-33.2,-33.2
18564.659,78,1172,1094,-36.89,-36.89
18581.655,78,1172,1094,-35.61,-35.61
18620.544,79,1172,1093,-34.96,-34.96
18626.528,79,1172,1093,-33.19,-33.19
18646.452,77,1172,1095,-33.2,-33.2
18682.345,76,1172,1096,-36.03,-36.03
18686.338,77,1172,1095,-33.43,-33.43
18726.266,77,1172,1095,-33.35,-33.35
18733.21,77,1172,1095,-29.98,-29.98
18744.214,78,1172,1094,-32.56,-32.56
18765.158,77,1172,1095,-32.2,-32.2
18788.106,77,1172,1095,-35.93,-35.93
18807.05,77,1172,1095,-33.43,-33.43
18826.008,78,1172,1094,-39.27,-39.27
18841.955,78,1172,1094,-34.63,-34.63
18872.869,78,1172,1094,-35.62,-35.62
18883.847,78,1172,1094,-33.35,-33.35
18902.756,78,1172,1094,-32.32,-32.32
18921.759,79,1172,1093,-34.96,-34.96
18947.635,1040,1172,132,-32.5,-32.5
18965.628,1040,1172,132,-33.2,-33.2
18987.533,79,1172,1093,-30.78,-30.78
19006.511,79,1172,1093,-28.99,-28.99
19025.431,79,1172,1093,-32.05,-32.05
19045.408,1040,1172,132,-32.05,-32.05
19073.34,1040,1172,132,-33.65,-33.65
19092.286,1040,1172,132,-29.9,-29.9
19111.204,1040,1172,132,-32.27,-32.27
19134.143,1040,1172,132,-35.21,-35.21
19155.134,1040,1172,132,-33.13,-33.13
19176.024,1040,1172,132,-34.18,-34.18
19201.962,79,1172,1093,-32.24,-32.24
19219.908,79,1172,1093,-32.42,-32.42
19238.856,1040,1172,132,-29.03,-29.03
19259.799,1040,1172,132,-34.59,-34.59
19280.743,79,1172,1093,-32.74,-32.74
19317.68,78,1172,1094,-31.84,-31.84
19326.632,78,1172,1094,-31.08,-31.08
19341.615,79,1172,1093,-32.02,-32.02
19366.514,79,1172,1093,-30.47,-30.47
19379.515,79,1172,1093,-31.57,-31.57
19403.45,79,1172,1093,-29.24,-29.24
19423.361,79,1172,1093,-30.14,-30.14
19443.345,79,1172,1093,-28.48,-28.48
19461.275,79,1172,1093,-22.7,-22.7
19489.186,79,1172,1093,-26.71,-26.71
19515.118,79,1172,1093,-26.42,-26.42
19540.087,79,1172,1093,-34.43,-34.43
19552.053,79,1172,1093,-40.16,-40.16
19564.021,79,1172,1093,-39.71,-39.71
19584.967,79,1172,1093,-39.66,-39.66
19602.901,79,1172,1093,-35.93,-35.93
19630.847,79,1172,1093,-35.15,-35.15
19644.772,79,1172,1093,-29.1,-29.1
19673.694,79,1172,1093,-22.82,-22.82
19686.659,79,1172,1093,-18.4,-18.4
19704.644,79,1172,1093,-11.14,-11.14
19724.591,79,1172,1093,-2.6,-2.6
19745.535,79,1172,1093,7.62,7.62
19763.495,79,1172,1093,11.23,11.23
19799.391,78,1172,1094,1.35,1.35
19808.37,78,1172,1094,-3.41,-3.41
19827.319,78,1172,1094,-8.52,-8.52
19847.269,77,1172,1095,-26.49,-26.49
19867.216,78,1172,1094,-37.53,-37.53
19905.108,78,1172,1094,-30.24,-30.24
19914.096,78,1172,1094,17.48,17.48
19954.974,78,1172,1094,61.08,61.08
19962.923,79,1172,1093,75.07,75.07
19969.901,1041,1172,131,56.52,56.52
20000.821,1042,1172,130,77.37,77.37
20013.817,1041,1172,131,87.16,87.16
20032.789,1041,1172,131,60.46,60.46
20052.713,1043,1172,129,88.22,88.22
20079.609,1044,1172,128,64.67,64.67
20095.608,1044,1172,128,72.49,72.49
20117.518,1044,1172,128,75.26,75.26
20138.455,1046,1172,126,62.35,62.35
20159.431,1047,1172,125,38.38,38.38
20181.374,1048,1172,124,18.23,18.23
20200.324,1047,1172,125,30.5,30.5
20220.229,1048,1172,124,38.08,38.08
20245.165,1050,1172,122,27.41,27.41
20263.16,1051,1172,121,34.6,34.6
20281.116,1051,1172,121,34.72,34.72
20302.046,1051,1172,121,34.65,34.65
20320.961,1053,1172,119,26.48,26.48
20341.943,1055,1172,117,15.52,15.52
20360.89,1055,1172,117,10.65,10.65
20386.791,1053,1172,119,22.77,22.77
20406.732,1054,1172,118,17.98,17.98
20423.721,1056,1172,116,10.53,10.53
20441.638,1057,1172,115,11.51,11.51
20462.581,1056,1172,116,16.83,16.83
20482.57,1055,1172,117,27.62,27.62
20503.507,1057,1172,115,28.1,28.1
20529.44,1059,1172,113,34.02,34.02
20548.387,1060,1172,112,22.12,22.12
20568.328,1060,1172,112,12.42,12.42
20601.215,1059,1172,113,16.32,16.32
20605.2,1059,1172,113,14.74,14.74
20643.135,1060,1172,112,26.51,26.51
20649.123,1060,1172,112,25.79,25.79
20663.081,1060,1172,112,24.47,24.47
20684.031,1060,1172,112,22.49,22.49
20701.98,1060,1172,112,24.13,24.13
20727.872,1060,1172,112,26.22,26.22
20742.841,1061,1172,111,24.7,24.7
20764.815,1062,1172,110,24.42,24.42
20784.724,1061,1172,111,24.77,24.77
20805.664,1061,1172,111,25.04,25.04
20824.613,1061,1172,111,25.34,25.34
20846.589,1060,1172,112,23.03,23.03
20870.492,1060,1172,112,21.56,21.56
20889.446,1060,1172,112,22.0,22.0
20903.445,1059,1172,113,20.43,20.43
20924.354,1059,1172,113,23.5,23.5
20947.285,1060,1172,112,22.68,22.68
20966.284,1061,1172,111,19.16,19.16
20986.215,1062,1172,110,17.57,17.57
21004.167,1061,1172,111,20.19,20.19
21026.08,1061,1172,111,20.52,20.52
21047.056,1061,1172,111,19.95,19.95
21067.984,1061,1172,111,19.23,19.23
21085.955,1061,1172,111,15.94,15.94
21107.89,1060,1172,112,17.61,17.61
21126.84,1060,1172,112,19.31,19.31
21149.785,1061,1172,111,18.86,18.86
21165.742,1060,1172,112,19.47,19.47
21204.597,1060,1172,112,18.39,18.39
21209.619,1060,1172,112,18.02,18.02
21240.506,1061,1172,111,19.29,19.29
21249.514,1061,1172,111,19.39,19.39
21278.399,1061,1172,111,20.55,20.55
21289.404,1061,1172,111,19.45,19.45
21308.318,1061,1172,111,20.27,20.27
21330.259,1061,1172,111,17.95,17.95
21351.246,1061,1172,111,20.2,20.2
21372.149,1061,1172,111,20.02,20.02
21395.091,1060,1172,112,19.83,19.83
21411.044,1061,1172,111,19.59,19.59
21429.995,1061,1172,111,16.14,16.14
21449.981,1060,1172,112,18.08,18.08
21468.93,1060,1172,112,18.02,18.02
21487.874,1060,1172,112,18.96,18.96
21508.782,1061,1172,111,19.37,19.37
21532.719,1062,1172,110,19.25,19.25
21551.703,1062,1172,110,19.01,19.01
21569.658,1062,1172,110,20.08,20.08
21591.597,1063,1172,109,19.65,19.65
21610.546,1063,1172,109,19.88,19.88
21633.484,1063,1172,109,22.63,22.63
21650.439,1063,1172,109,17.88,17.88
21669.387,1062,1172,110,16.87,16.87
21731.187,1062,1172,110,17.37,17.37
21735.183,1062,1172,110,16.87,16.87
21739.166,1062,1172,110,16.43,16.43
21757.122,1062,1172,110,17.88,17.88
21768.113,1063,1172,109,17.44,17.44
21792.028,1063,1172,109,17.51,17.51
21810.974,1062,1172,110,18.99,18.99
21838.9,1061,1172,111,20.03,20.03
21875.803,1061,1172,111,18.05,18.05
21889.768,1061,1172,111,18.09,18.09
21914.743,1062,1172,110,19.1,19.1
21920.685,1062,1172,110,16.48,16.48
21938.632,1063,1172,109,16.78,16.78
21961.606,1063,1172,109,16.95,16.95
21971.583,1063,1172,109,17.4,17.4
22000.511,1063,1172,109,16.48,16.48
22018.42,1063,1172,109,16.06,16.06
22035.41,1062,1172,110,17.0,17.0
22056.319,1063,1172,109,17.3,17.3
22082.254,1063,1172,109,17.34,17.34
22092.257,1063,1172,109,17.81,17.81
22115.202,1063,1172,109,16.08,16.08
22134.145,1063,1172,109,16.05,16.05
22151.104,1062,1172,110,17.68,17.68
22180.986,1063,1172,109,18.75,18.75
22204.957,1064,1172,108,17.48,17.48
22217.911,1064,1172,108,17.1,17.1
22234.875,1064,1172,108,17.51,17.51
22253.789,1064,1172,108,17.47,17.47
22275.766,1064,1172,108,16.78,16.78
22301.697,1063,1172,109,15.47,15.47
22323.604,1063,1172,109,15.58,15.58
22341.56,1062,1172,110,17.0,17.0
22358.518,1062,1172,110,17.24,17.24
22377.459,1062,1172,110,16.54,16.54
22396.443,1062,1172,110,16.3,16.3
22417.398,1061,1172,111,17.03,17.03
22436.335,1061,1172,111,18.15,18.15
22457.245,1060,1172,112,17.03,17.03
22480.196,1060,1172,112,18.05,18.05
22538.066,1059,1172,113,17.92,17.92
22574.971,1059,1172,113,16.76,16.76
22579.958,1059,1172,113,16.32,16.32
22584.912,1059,1172,113,16.16,16.16
22589.89,1058,1172,114,17.64,17.64
22603.887,1058,1172,114,16.54,16.54
22618.854,1059,1172,113,16.21,16.21
22643.782,1058,1172,114,16.88,16.88
22661.699,1058,1172,114,17.71,17.71
22679.687,1057,1172,115,16.55,16.55
22698.637,1058,1172,114,15.88,15.88
22719.579,1058,1172,114,16.25,16.25
22738.528,1058,1172,114,16.96,16.96
22760.468,1058,1172,114,17.61,17.61
22778.401,1058,1172,114,15.62,15.62
22798.374,1058,1172,114,15.82,15.82
22823.267,1058,1172,114,15.59,15.59
22842.215,1058,1172,114,14.33,14.33
22859.174,1058,1172,114,14.54,14.54
22880.15,1058,1172,114,14.98,14.98
22898.108,1058,1172,114,15.6,15.6
22921.005,1058,1172,114,14.03,14.03
22938.991,1058,1172,114,14.58,14.58
22964.955,1058,1172,114,15.06,15.06
22985.833,1058,1172,114,14.59,14.59
23000.826,1059,1172,113,15.81,15.81
23022.771,1060,1172,112,9.54,9.54
23042.68,1060,1172,112,2.74,2.74
23062.647,1060,1172,112,6.32,6.32
23081.579,1059,1172,113,13.52,13.52
23101.526,1059,1172,113,13.88,13.88
23122.47,1060,1172,112,14.52,14.52
23164.386,1061,1172,111,15.2,15.2
23169.345,1061,1172,111,10.72,10.72
23200.265,1060,1172,112,16.7,16.7
23205.281,1059,1172,113,20.63,20.63
23227.19,1059,1172,113,23.02,23.02
23240.151,1060,1172,112,19.95,19.95
23262.093,1060,1172,112,15.99,15.99
23281.042,1060,1172,112,13.53,13.53
23306.974,1059,1172,113,21.28,21.28
23324.928,1059,1172,113,20.71,20.71
23343.909,1059,1172,113,15.32,15.32
23363.856,1059,1172,113,7.94,7.94
23381.806,1060,1172,112,4.37,4.37
23403.748,1059,1172,113,10.86,10.86
23422.697,1058,1172,114,40.63,40.63
23444.604,1058,1172,114,76.17,76.17
23468.54,1060,1172,112,85.96,85.96
23487.489,1062,1172,110,88.68,88.68
23507.437,1063,1172,109,89.83,89.83
23529.377,1063,1172,109,89.99,89.99
23549.365,1062,1172,110,88.68,88.68
23571.268,1061,1172,111,89.15,89.15
23592.211,1061,1172,111,88.66,88.66
23619.147,1061,1172,111,84.61,84.61
23646.104,1060,1172,112,82.86,82.86
23659.03,1057,1172,115,66.6,66.6
23684.995,1056,1172,116,27.86,27.86
23699.955,1056,1172,116,8.84,8.84
23720.899,1055,1172,117,66.37,66.37
23752.786,1052,1172,120,2.33,2.33
23794.668,1049,1172,123,4.72,4.72
23847.525,1050,1172,122,-1.07,-1.07
23852.511,1049,1172,123,-7.27,-7.27
23856.507,1046,1172,126,-24.37,-24.37
23864.486,1044,1172,128,-28.54,-28.54
23871.465,1042,1172,130,-34.83,-34.83
23893.403,1041,1172,131,2.55,2.55
23913.392,1040,1172,132,-24.48,-24.48
23932.334,1040,1172,132,7.57,7.57
23953.278,1041,1172,131,-18.69,-18.69
23973.225,1040,1172,132,-8.54,-8.54
23995.131,1040,1172,132,-4.18,-4.18
24013.118,79,1172,1093,-3.37,-3.37
24040.084,79,1172,1093,-8.75,-8.75
24055.97,1040,1172,132,-16.42,-16.42
24079.939,1040,1172,132,-12.84,-12.84
24098.858,78,1172,1094,-17.4,-17.4
24117.846,79,1172,1093,-10.19,-10.19
24135.79,78,1172,1094,-10.27,-10.27
24157.699,78,1172,1094,-5.77,-5.77
24195.608,78,1172,1094,-7.15,-7.15
24208.564,78,1172,1094,-8.89,-8.89
24227.544,79,1172,1093,-12.13,-12.13
24240.511,79,1172,1093,-5.44,-5.44
24257.428,79,1172,1093,-9.23,-9.23
24278.406,1040,1172,132,-11.58,-11.58
24309.305,1041,1172,131,-15.92,-15.92
24337.257,1041,1172,131,-23.72,-23.72
24356.202,1040,1172,132,-7.21,-7.21
24365.175,79,1172,1093,-6.16,-6.16
24383.127,78,1172,1094,-12.13,-12.13
24403.074,78,1172,1094,-13.45,-13.45
24437.98,79,1172,1093,-12.29,-12.29
24453.956,78,1172,1094,-12.39,-12.39
24480.836,78,1172,1094,-15.62,-15.62
24485.853,78,1172,1094,-18.02,-18.02
24504.77,78,1172,1094,-17.88,-17.88
24523.755,77,1172,1095,-20.32,-20.32
24545.658,77,1172,1095,-19.24,-19.24
24562.648,78,1172,1094,-16.53,-16.53
24596.522,78,1172,1094,-16.75,-16.75
24609.488,78,1172,1094,-17.27,-17.27
24626.469,78,1172,1094,-16.96,-16.96
24646.423,78,1172,1094,-20.78,-20.78
24665.346,78,1172,1094,-19.82,-19.82
24689.31,77,1172,1095,-15.54,-15.54
24713.244,78,1172,1094,-10.81,-10.81
24735.217,78,1172,1094,-15.41,-15.41
24748.118,78,1172,1094,-13.73,-13.73
24766.069,78,1172,1094,-12.55,-12.55
24787.049,77,1172,1095,-12.02,-12.02
24806.995,77,1172,1095,-13.9,-13.9
24826.959,77,1172,1095,-17.08,-17.08
24845.855,77,1172,1095,-16.75,-16.75
24865.847999999998,77,1172,1095,-14.32,-14.32
24890.747,77,1172,1095,-16.78,-16.78
24910.738,77,1172,1095,-17.28,-17.28
24926.642,77,1172,1095,-19.03,-19.03
24947.619,76,1172,1096,-18.11,-18.11
24967.563,75,1172,1097,-17.58,-17.58
24988.474,75,1172,1097,-19.03,-19.03
25008.421,75,1172,1097,-19.53,-19.53
25031.36,75,1172,1097,-16.39,-16.39
25051.306,76,1172,1096,-19.82,-19.82
25080.235,76,1172,1096,-18.47,-18.47
25107.181,77,1172,1095,-19.08,-19.08
25145.062,78,1172,1094,-19.75,-19.75
25150.075,78,1172,1094,-17.01,-17.01
25154.065,78,1172,1094,-16.92,-16.92
25175.985,79,1172,1093,-17.34,-17.34
25189.97,78,1172,1094,-18.01,-18.01
25211.883,78,1172,1094,-15.56,-15.56
25228.837,78,1172,1094,-17.01,-17.01
25249.819,77,1172,1095,-18.25,-18.25
25268.757,77,1172,1095,-17.01,-17.01
25289.702,77,1172,1095,-14.32,-14.32
25317.593,77,1172,1095,-15.66,-15.66
25330.593,77,1172,1095,-18.06,-18.06
25352.504,77,1172,1095,-20.86,-20.86
25370.487,76,1172,1096,-22.16,-22.16
25391.431,76,1172,1096,-20.63,-20.63
25413.371,75,1172,1097,-19.64,-19.64
25430.299,76,1172,1096,-22.67,-22.67
25455.223,77,1172,1095,-22.5,-22.5
25476.196,77,1172,1095,-22.22,-22.22
25491.167,76,1172,1096,-25.18,-25.18
25514.112,76,1172,1096,-28.99,-28.99
25530.024,76,1172,1096,-27.97,-27.97
25550.007,75,1172,1097,-25.75,-25.75
25570.949,76,1172,1096,-27.76,-27.76
25597.85,76,1172,1096,-25.63,-25.63
25616.837,76,1172,1096,-26.4,-26.4
25633.751,76,1172,1096,-25.23,-25.23
25654.691,76,1172,1096,-23.39,-23.39
25673.64,76,1172,1096,-24.77,-24.77
25718.554,76,1172,1096,-23.79,-23.79
25724.517,76,1172,1096,-23.85,-23.85
25739.47,76,1172,1096,-24.48,-24.48
25764.403,76,1172,1096,-27.34,-27.34
25779.392,76,1172,1096,-27.7,-27.7
25795.316,76,1172,1096,-27.48,-27.48
25816.293,76,1172,1096,-25.62,-25.62
25835.242,76,1172,1096,-27.8,-27.8
25854.192,76,1172,1096,-25.42,-25.42
25880.158,77,1172,1095,-26.41,-26.41
25899.041,77,1172,1095,-26.53,-26.53
25914.994,77,1172,1095,-28.18,-28.18
25934.943,76,1172,1096,-26.74,-26.74
25958.878,76,1172,1096,-23.88,-23.88
25973.872,76,1172,1096,-27.87,-27.87
25996.776,75,1172,1097,-30.5,-30.5
26019.786,75,1172,1097,-24.59,-24.59
26039.699,75,1172,1097,-28.48,-28.48
26058.647,75,1172,1097,-24.22,-24.22
26076.597,75,1172,1097,-26.41,-26.41
26096.517,75,1172,1097,-28.38,-28.38
26117.496,75,1172,1097,-26.49,-26.49
26135.414,76,1172,1096,-25.23,-25.23
26164.338,76,1172,1096,-30.11,-30.11
26184.308,76,1172,1096,-27.0,-27.0
26201.229,76,1172,1096,-25.49,-25.49
26219.194,76,1172,1096,-30.57,-30.57
26237.167,75,1172,1097,-28.98,-28.98
26258.112,76,1172,1096,-26.28,-26.28
26276.033,76,1172,1096,-28.18,-28.18
26302.968,76,1172,1096,-26.37,-26.37
26320.928,76,1172,1096,-26.79,-26.79
26355.853,76,1172,1096,-28.87,-28.87
26362.797,76,1172,1096,-28.34,-28.34
26379.761,76,1172,1096,-25.62,-25.62
26427.659,76,1172,1096,-27.3,-27.3
26432.645,76,1172,1096,-27.87,-27.87
26439.627,76,1172,1096,-22.92,-22.92
26465.538,76,1172,1096,-22.65,-22.65
26481.483,76,1172,1096,-27.35,-27.35
26500.428,76,1172,1096,-21.36,-21.36
26519.413,76,1172,1096,-25.95,-25.95
26538.362,76,1172,1096,-30.19,-30.19
26560.27,76,1172,1096,-31.18,-31.18
26582.216,76,1172,1096,-24.97,-24.97
26604.151,76,1172,1096,-24.27,-24.27
26621.143,77,1172,1095,-27.07,-27.07
26641.09,76,1172,1096,-27.01,-27.01
26659.04,76,1172,1096,-29.67,-29.67
26680.98,76,1172,1096,-30.94,-30.94
26732.806,76,1172,1096,-28.76,-28.76
26737.797,76,1172,1096,-23.58,-23.58
26757.774,76,1172,1096,-26.74,-26.74
26772.717,76,1172,1096,-23.56,-23.56
26784.705,76,1172,1096,-29.57,-29.57
26803.618,76,1172,1096,-31.09,-31.09
26820.606,76,1172,1096,-26.46,-26.46
26840.553,76,1172,1096,-25.3,-25.3
26868.448,76,1172,1096,-29.02,-29.02
26885.399,76,1172,1096,-28.42,-28.42
26905.346,76,1172,1096,-24.75,-24.75
26923.331,76,1172,1096,-25.04,-25.04
26942.247,77,1172,1095,-24.22,-24.22
26963.241,78,1172,1094,-27.48,-27.48
26998.102,78,1172,1094,-29.2,-29.2
27007.079,78,1172,1094,-28.54,-28.54
27038.002,77,1172,1095,-25.43,-25.43
27047.997,77,1172,1095,-14.57,-14.57
27064.957,77,1172,1095,-12.09,-12.09
27089.888,77,1172,1095,-25.17,-25.17
27113.795,77,1172,1095,-23.41,-23.41
27126.788,76,1172,1096,-11.2,-11.2
27144.704,76,1172,1096,-6.19,-6.19
27162.692,77,1172,1095,-17.36,-17.36
27189.586,78,1172,1094,-23.08,-23.08
27204.583,77,1172,1095,-22.82,-22.82
27225.526,75,1172,1097,-18.65,-18.65
27244.438,75,1172,1097,-26.8,-26.8
27264.386,76,1172,1096,-23.79,-23.79
27286.331,77,1172,1095,-11.01,-11.01
27305.309,76,1172,1096,2.57,2.57
27330.21,77,1172,1095,11.43,11.43
27347.198,78,1172,1094,29.26,29.26
27363.156,1040,1172,132,10.26,10.26
27388.052,79,1172,1093,22.78,22.78
27408.037,79,1172,1093,8.67,8.67
27425.987,78,1172,1094,6.15,6.15
27448.926,79,1172,1093,14.3,14.3
27472.827,1040,1172,132,-6.74,-6.74
27487.822,79,1172,1093,65.86,65.86
27508.732,78,1172,1094,-68.01,-68.01
27530.672,77,1172,1095,-46.93,-46.93
27547.664,77,1172,1095,33.94,33.94
27569.576,78,1172,1094,-21.66,-21.66
27588.552,77,1172,1095,-28.24,-28.24
27610.459,76,1172,1096,43.61,43.61
27644.368,77,1172,1095,-9.52,-9.52
27649.353,78,1172,1094,-32.15,-32.15
27676.317,79,1172,1093,17.51,17.51
27693.264,79,1172,1093,36.68,36.68
27732.169,1040,1172,132,36.38,36.38
27738.151,1043,1172,129,20.0,20.0
