Time, Counts, LTA, Delta, Yaw, Pitch
21680.063,971,1172,201,0.84,0.84
21699.052,971,1172,201,-0.21,-0.21
21717.004,971,1172,201,4.3,4.3
21742.909,971,1172,201,-0.93,-0.93
21763.883,971,1172,201,-4.98,-4.98
21781.833,970,1172,202,-8.01,-8.01
21801.774,969,1172,203,4.5,4.5
21823.679,968,1172,204,-25.09,-25.09
21841.67,967,1172,205,-19.63,-19.63
21861.581,966,1172,206,-25.25,-25.25
21879.569,965,1172,207,-20.83,-20.83
21930.435,964,1172,208,-28.7,-28.7
21935.381,963,1172,209,-40.21,-40.21
21945.38,962,1172,210,-39.78,-39.78
21963.306,962,1172,210,-37.35,-37.35
21980.301,961,1172,211,-43.34,-43.34
22001.203,960,1172,212,-48.86,-48.86
22017.201,959,1172,213,-50.59,-50.59
22046.083,957,1172,215,-59.07,-59.07
22059.048,956,1172,216,-66.88,-66.88
22097.988,954,1172,218,-71.29,-71.29
22104.926,953,1172,219,-73.11,-73.11
22118.923,951,1172,221,-73.59,-73.59
22135.878,950,1172,222,-76.45,-76.45
22165.774,949,1172,223,-78.73,-78.73
22190.697,948,1172,224,-81.8,-81.8
22206.694,947,1172,225,-85.33,-85.33
22227.66,945,1172,227,-86.43,-86.43
22246.547,943,1172,229,-86.78,-86.78
22262.545,943,1172,229,-87.84,-87.84
22286.505,944,1172,228,-88.79,-88.79
22306.388,945,1172,227,-89.84,-89.84
22326.334,946,1172,226,-90.0,-90.0
22350.273,945,1172,227,-83.59,-83.59
22364.275,945,1172,227,-89.94,-89.94
22384.219,943,1172,229,-86.33,-86.33
22411.141,940,1172,232,-89.74,-89.74
22429.063,937,1172,235,-88.14,-88.14
22457.99,934,1172,238,-86.47,-86.47
22466.002,932,1172,240,-81.89,-81.89
22484.951,929,1172,243,-84.66,-84.66
22505.854,926,1172,246,-76.07,-76.07
22526.797,923,1172,249,-68.61,-68.61
22549.781,922,1172,250,-77.36,-77.36
22575.666,920,1172,252,-77.95,-77.95
22589.65,917,1172,255,-74.01,-74.01
22607.622,913,1172,259,-69.96,-69.96
22628.563,911,1172,261,-71.36,-71.36
22647.474,910,1172,262,-73.89,-73.89
22689.366,907,1172,265,-71.82,-71.82
22700.374,903,1172,269,-69.45,-69.45
22711.345,899,1172,273,-70.03,-70.03
22743.252,898,1172,274,-70.08,-70.08
22755.193,897,1172,275,-67.97,-67.97
22783.111,893,1172,279,-64.75,-64.75
22795.121,891,1172,281,-63.95,-63.95
22812.069,891,1172,281,-67.94,-67.94
22832.021,889,1172,283,-66.61,-66.61
22851.927,885,1172,287,-61.76,-61.76
22872.876,880,1172,292,-65.2,-65.2
22896.852,877,1172,295,-66.83,-66.83
22913.8,874,1172,298,-62.05,-62.05
22933.743,869,1172,303,-57.95,-57.95
22954.657,861,1172,311,-58.12,-58.12
22972.607,854,1172,318,-61.48,-61.48
23000.534,850,1172,322,-57.4,-57.4
23018.527,843,1172,329,-57.13,-57.13
23037.473,840,1172,332,-60.68,-60.68
23055.386,840,1172,332,-63.56,-63.56
23075.33,838,1172,334,-60.9,-60.9
23096.278,840,1172,332,-61.25,-61.25
23120.277,842,1172,330,-59.02,-59.02
23141.202,842,1172,330,-59.94,-59.94
23156.127,842,1172,330,-59.96,-59.96
23176.065,836,1172,336,-59.24,-59.24
23197.004,832,1172,340,-57.37,-57.37
23214.997,830,1172,342,-57.95,-57.95
23240.908,828,1172,344,-57.4,-57.4
23257.873,827,1172,345,-55.64,-55.64
23274.838,825,1172,347,-54.25,-54.25
23296.738,821,1172,351,-58.2,-58.2
23313.733,816,1172,356,-60.32,-60.32
23335.637,813,1172,359,-74.5,-74.5
23376.586,807,1172,365,-62.73,-62.73
23384.537,804,1172,368,-59.9,-59.9
23396.514,799,1172,373,-59.9,-59.9
23420.444,794,1172,378,-60.45,-60.45
23436.369,788,1172,384,-60.41,-60.41
23455.354,62,1172,1110,-58.67,-58.67
23476.256,58,1172,1114,-57.91,-57.91
23501.235,56,1172,1116,-58.49,-58.49
23516.187,56,1172,1116,-57.91,-57.91
23536.097,55,1172,1117,-55.45,-55.45
23557.042,56,1172,1116,-57.91,-57.91
23576.024,60,1172,1112,-56.95,-56.95
23595.98,785,1172,387,-58.43,-58.43
23621.869,788,1172,384,-58.34,-58.34
23637.837,791,1172,381,-58.52,-58.52
23655.818,792,1172,380,-59.69,-59.69
23679.726,793,1172,379,-58.98,-58.98
23699.694,794,1172,378,-60.78,-60.78
23726.655,794,1172,378,-57.83,-57.83
23751.526,795,1172,377,-57.79,-57.79
23766.523,796,1172,376,-57.64,-57.64
23788.463,796,1172,376,-57.54,-57.54
23811.366,796,1172,376,-57.51,-57.51
23830.345,797,1172,375,-56.8,-56.8
23855.248,798,1172,374,-57.47,-57.47
23876.187,799,1172,373,-56.99,-56.99
23898.127,800,1172,372,-58.16,-58.16
23921.066,800,1172,372,-56.99,-56.99
23943.013,801,1172,371,-57.0,-57.0
23988.887,802,1172,370,-60.8,-60.8
23993.879,803,1172,369,-60.12,-60.12
24025.787,805,1172,367,-58.12,-58.12
24030.772,807,1172,365,-55.26,-55.26
24064.686,810,1172,362,-57.82,-57.82
24080.641,817,1172,355,-56.54,-56.54
24100.587,825,1172,347,-57.25,-57.25
24120.555,832,1172,340,-56.88,-56.88
24140.523,837,1172,335,-57.98,-57.98
24165.449,842,1172,330,-56.41,-56.41
24183.405,845,1172,327,-57.66,-57.66
24212.291,846,1172,326,-59.3,-59.3
24229.282,847,1172,325,-56.84,-56.84
24257.169,848,1172,324,-58.7,-58.7
24274.127,849,1172,323,-57.16,-57.16
24296.098,850,1172,322,-56.28,-56.28
24316.012,850,1172,322,-57.41,-57.41
24338.99,850,1172,322,-59.18,-59.18
24360.89,852,1172,320,-59.13,-59.13
24383.864,852,1172,320,-56.37,-56.37
24404.773,852,1172,320,-55.41,-55.41
24431.702,852,1172,320,-58.95,-58.95
24455.646,853,1172,319,-58.06,-58.06
24474.626,854,1172,318,-60.53,-60.53
24494.533,854,1172,318,-55.96,-55.96
24513.482,855,1172,317,-57.4,-57.4
24537.454,856,1172,316,-58.19,-58.19
24563.393,857,1172,315,-58.11,-58.11
24590.276,857,1172,315,-57.5,-57.5
24617.239,857,1172,315,-57.14,-57.14
24630.204,858,1172,314,-57.24,-57.24
24663.081,859,1172,313,-58.21,-58.21
24673.054,859,1172,313,-54.79,-54.79
24697.992,860,1172,312,-57.16,-57.16
24731.934,861,1172,311,-58.61,-58.61
24744.899,861,1172,311,-56.98,-56.98
24762.857,861,1172,311,-54.9,-54.9
24776.831,862,1172,310,-57.9,-57.9
24804.745,862,1172,310,-59.28,-59.28
24822.69,861,1172,311,-56.19,-56.19
24847.632,860,1172,312,-53.58,-53.58
24872.567,862,1172,310,-59.31,-59.31
24882.5,864,1172,308,-57.89,-57.89
24910.489,863,1172,309,-58.36,-58.36
24925.385,862,1172,310,-57.41,-57.41
24945.368,862,1172,310,-59.37,-59.37
24967.303,863,1172,309,-61.53,-61.53
24989.209,862,1172,310,-59.33,-59.33
25001.212,861,1172,311,-58.45,-58.45
25028.106,862,1172,310,-59.81,-59.81
25045.061,865,1172,307,-57.87,-57.87
25065.044,870,1172,302,-57.58,-57.58
25084.995,873,1172,299,-59.74,-59.74
25104.903,876,1172,296,-59.25,-59.25
25131.834,881,1172,291,-58.82,-58.82
25151.808,885,1172,287,-60.92,-60.92
25171.722,890,1172,282,-61.92,-61.92
25191.677,894,1172,278,-60.85,-60.85
25215.609,899,1172,273,-58.64,-58.64
25234.594,903,1172,269,-59.6,-59.6
25263.522,906,1172,266,-66.41,-66.41
25297.43,908,1172,264,-71.44,-71.44
25351.283,910,1172,262,-70.44,-70.44
25357.233,913,1172,259,-63.66,-63.66
25361.213,916,1172,256,-62.45,-62.45
25375.226,918,1172,254,-71.94,-71.94
25393.153,919,1172,253,-78.29,-78.29
25414.118,920,1172,252,-63.4,-63.4
25434.061,920,1172,252,-68.95,-68.95
25455.998,921,1172,251,-74.37,-74.37
25482.889,924,1172,248,-81.09,-81.09
25505.834,926,1172,246,-79.53,-79.53
25523.82,927,1172,245,-81.8,-81.8
25545.758,929,1172,243,-80.65,-80.65
25566.698,932,1172,240,-83.8,-83.8
25588.611,935,1172,237,-87.4,-87.4
25615.543,937,1172,235,-89.61,-89.61
25633.54,939,1172,233,-89.89,-89.89
25654.429,939,1172,233,-89.93,-89.93
25672.422,940,1172,232,-89.04,-89.04
25694.402000000002,942,1172,230,-88.03,-88.03
25711.285,944,1172,228,-86.6,-86.6
25731.264,946,1172,226,-85.91,-85.91
25752.205,947,1172,225,-86.98,-86.98
25774.146,947,1172,225,-84.35,-84.35
25792.063,948,1172,224,-77.15,-77.15
25813.005,949,1172,223,-77.12,-77.12
25837.979,950,1172,222,-70.29,-70.29
25856.931,949,1172,223,-62.29,-62.29
25873.884,949,1172,223,-48.12,-48.12
25892.791,951,1172,221,-45.81,-45.81
25937.71,953,1172,219,-29.84,-29.84
25946.652000000002,953,1172,219,-50.78,-50.78
25951.634,954,1172,218,-57.41,-57.41
25986.582,956,1172,216,-47.71,-47.71
25999.548,956,1172,216,-22.35,-22.35
26011.51,957,1172,215,-24.15,-24.15
26033.451,959,1172,213,-38.27,-38.27
26051.406,961,1172,211,-35.93,-35.93
26072.356,960,1172,212,-25.04,-25.04
26092.264,959,1172,213,-22.66,-22.66
26118.227,962,1172,210,-21.27,-21.27
26145.119,965,1172,207,-27.52,-27.52
26159.081,964,1172,208,-16.21,-16.21
26172.079,963,1172,209,-7.97,-7.97
26191.991,963,1172,209,-12.93,-12.93
26214.973,965,1172,207,-15.96,-15.96
26233.917,966,1172,206,-12.45,-12.45
26252.829,965,1172,207,-10.99,-10.99
26277.783,965,1172,207,-7.98,-7.98
26296.711,966,1172,206,-6.15,-6.15
26314.709,966,1172,206,-3.61,-3.61
26332.66,965,1172,207,-3.06,-3.06
26352.598,965,1172,207,-3.16,-3.16
26374.551,966,1172,206,0.96,0.96
26391.497,967,1172,205,5.41,5.41
26413.401,968,1172,204,2.9,2.9
26431.386,967,1172,205,5.32,5.32
26458.316,968,1172,204,5.28,5.28
26474.237,968,1172,204,6.36,6.36
26495.181,968,1172,204,10.08,10.08
26515.169,968,1172,204,8.03,8.03
26532.122,968,1172,204,5.18,5.18
26553.06,968,1172,204,5.9,5.9
26603.931,968,1172,204,4.19,4.19
26630.821,968,1172,204,7.62,7.62
26635.843,967,1172,205,9.62,9.62
26646.78,967,1172,205,7.56,7.56
26662.774,968,1172,204,3.41,3.41
26680.685,968,1172,204,1.9,1.9
26694.701,968,1172,204,15.15,15.15
26714.593,968,1172,204,10.83,10.83
26731.588,968,1172,204,9.84,9.84
26753.489,969,1172,203,3.61,3.61
26772.474,968,1172,204,2.94,2.94
26793.384,967,1172,205,7.19,7.19
26814.33,967,1172,205,6.64,6.64
26834.273,968,1172,204,3.67,3.67
26858.253,969,1172,203,1.69,1.69
26874.222,969,1172,203,4.54,4.54
26912.069,968,1172,204,5.7,5.7
26937.996,969,1172,203,10.4,10.4
26945.975,969,1172,203,5.99,5.99
26954.991,969,1172,203,-0.42,-0.42
26981.879,969,1172,203,5.38,5.38
27000.872,969,1172,203,8.22,8.22
27024.798,969,1172,203,11.55,11.55
27031.786,970,1172,202,14.9,14.9
27058.714,970,1172,202,12.44,12.44
27074.634,970,1172,202,12.72,12.72
27093.581,971,1172,201,10.51,10.51
27113.527,971,1172,201,10.07,10.07
27141.523,971,1172,201,6.61,6.61
27157.44,971,1172,201,7.46,7.46
27173.407,971,1172,201,7.36,7.36
27217.289,971,1172,201,11.98,11.98
27229.217,972,1172,200,16.85,16.85
27260.135,972,1172,200,7.3,7.3
27264.124,973,1172,199,14.5,14.5
27276.133,973,1172,199,12.17,12.17
27294.086,974,1172,198,9.82,9.82
27316.982,975,1172,197,9.97,9.97
27334.978,974,1172,198,10.53,10.53
27363.897,974,1172,198,22.42,22.42
27384.845,975,1172,197,17.92,17.92
27395.791,976,1172,196,17.54,17.54
27413.758,976,1172,196,15.17,15.17
27435.705,976,1172,196,17.46,17.46
27453.65,976,1172,196,16.65,16.65
27479.547,976,1172,196,18.71,18.71
27495.508,977,1172,195,17.61,17.61
27517.489,976,1172,196,19.51,19.51
27536.399,976,1172,196,21.53,21.53
27556.377,977,1172,195,22.26,22.26
27574.297,977,1172,195,22.29,22.29
27595.291,977,1172,195,23.88,23.88
27614.187,977,1172,195,18.81,18.81
27640.12,977,1172,195,16.66,16.66
27656.115,977,1172,195,15.23,15.23
27675.082,977,1172,195,4.03,4.03
27694.977,977,1172,195,3.69,3.69
27716.916,976,1172,196,11.12,11.12
27734.905,975,1172,197,16.6,16.6
27758.835,975,1172,197,15.2,15.2
27773.794,976,1172,196,15.78,15.78
27798.747,976,1172,196,-5.26,-5.26
27819.679,975,1172,197,-9.65,-9.65
27857.581,974,1172,198,-21.75,-21.75
27864.516,974,1172,198,-20.27,-20.27
27920.371,974,1172,198,-19.28,-19.28
27925.389,974,1172,198,-50.04,-50.04
27930.34,973,1172,199,-69.13,-69.13
27944.303,972,1172,200,-78.57,-78.57
27954.279,971,1172,201,-89.22,-89.22
27975.224,970,1172,202,-89.98,-89.98
27996.179,970,1172,202,-89.98,-89.98
28015.154,969,1172,203,-89.91,-89.91
28033.074,968,1172,204,-88.0,-88.0
28060.991,965,1172,207,-81.93,-81.93
28079.941,965,1172,207,-89.98,-89.98
28093.904,965,1172,207,-87.01,-87.01
28114.889,964,1172,208,-88.45,-88.45
28135.826,961,1172,211,-82.69,-82.69
28154.778,961,1172,211,-76.26,-76.26
28181.737,961,1172,211,-83.63,-83.63
28202.649,960,1172,212,-85.87,-85.87
28218.614,957,1172,215,-88.85,-88.85
28240.548,956,1172,216,-85.23,-85.23
28260.51,956,1172,216,-83.9,-83.9
28279.489,955,1172,217,-82.15,-82.15
28305.406,953,1172,219,-78.68,-78.68
28325.319,953,1172,219,-78.5,-78.5
28347.267,953,1172,219,-76.83,-76.83
28370.208,953,1172,219,-75.41,-75.41
28387.119,952,1172,220,-73.36,-73.36
28407.069,952,1172,220,-72.28,-72.28
28432.0,952,1172,220,-73.26,-73.26
28450.992,952,1172,220,-73.91,-73.91
28467.907,951,1172,221,-71.87,-71.87
28501.821,951,1172,221,-62.11,-62.11
28513.947,952,1172,220,-64.29,-64.29
28537.884,952,1172,220,-69.43,-69.43
28550.853,952,1172,220,-62.69,-62.69
28574.785,952,1172,220,-53.76,-53.76
28591.74,952,1172,220,-49.71,-49.71
28614.678,952,1172,220,-61.52,-61.52
28632.629,954,1172,218,-59.99,-59.99
28653.616,953,1172,219,-54.21,-54.21
28678.509,951,1172,221,-56.34,-56.34
28696.465,952,1172,220,-59.38,-59.38
28714.413,953,1172,219,-57.6,-57.6
28734.358,952,1172,220,-49.32,-49.32
28753.307,951,1172,221,-56.39,-56.39
28777.245,952,1172,220,-57.41,-57.41
28801.19,953,1172,219,-54.77,-54.77
28820.133,952,1172,220,-52.91,-52.91
28841.123,952,1172,220,-52.97,-52.97
28863.019,953,1172,219,-51.87,-51.87
28884.961,953,1172,219,-48.64,-48.64
28900.956,953,1172,219,-48.84,-48.84
28926.849,952,1172,220,-53.25,-53.25
28946.864,953,1172,219,-50.43,-50.43
28969.728,953,1172,219,-47.6,-47.6
28988.677,952,1172,220,-48.42,-48.42
29009.623,952,1172,220,-50.01,-50.01
29034.557,952,1172,220,-49.69,-49.69
29053.507,952,1172,220,-49.73,-49.73
29071.457,952,1172,220,-50.97,-50.97
29092.404,952,1172,220,-48.17,-48.17
29112.347,953,1172,219,-48.05,-48.05
29145.258,953,1172,219,-48.59,-48.59
29179.172,953,1172,219,-49.95,-49.95
29206.095,953,1172,219,-52.39,-52.39
29212.079,952,1172,220,-47.78,-47.78
29216.068,952,1172,220,-46.61,-46.61
29233.023,952,1172,220,-48.89,-48.89
29260.957,952,1172,220,-47.75,-47.75
29282.935,952,1172,220,-48.81,-48.81
29298.848,952,1172,220,-46.15,-46.15
29319.791,953,1172,219,-45.43,-45.43
29340.738,954,1172,218,-46.25,-46.25
29358.688,954,1172,218,-47.82,-47.82
29387.61,953,1172,219,-48.27,-48.27
29408.556,953,1172,219,-48.2,-48.2
29420.522,954,1172,218,-46.34,-46.34
29438.476,953,1172,219,-46.06,-46.06
29460.416,953,1172,219,-48.13,-48.13
29477.369,952,1172,220,-48.24,-48.24
29501.305,953,1172,219,-46.79,-46.79
29532.225,953,1172,219,-47.78,-47.78
29548.188,954,1172,218,-48.91,-48.91
29563.182,953,1172,219,-47.42,-47.42
29585.081,954,1172,218,-46.77,-46.77
29607.058,954,1172,218,-51.1,-51.1
29638.002,954,1172,218,-49.98,-49.98
29654.94,954,1172,218,-47.07,-47.07
29670.856,953,1172,219,-46.71,-46.71
29687.81,953,1172,219,-48.38,-48.38
29708.751,953,1172,219,-48.48,-48.48
29730.714,953,1172,219,-45.87,-45.87
29777.571,953,1172,219,-46.06,-46.06
29784.548,953,1172,219,-46.53,-46.53
29799.515,953,1172,219,-44.95,-44.95
29823.444,953,1172,219,-47.61,-47.61
29831.451,953,1172,219,-48.31,-48.31
29849.411,953,1172,219,-42.27,-42.27
29873.315,953,1172,219,-46.7,-46.7
29898.252,953,1172,219,-48.31,-48.31
29910.212,953,1172,219,-45.88,-45.88
29925.172,953,1172,219,-46.61,-46.61
29949.11,953,1172,219,-42.93,-42.93
29975.04,953,1172,219,-48.58,-48.58
29997.987,953,1172,219,-43.41,-43.41
30011.94,952,1172,220,-42.97,-42.97
30032.883,952,1172,220,-46.77,-46.77
30049.84,954,1172,218,-46.87,-46.87
30070.782,955,1172,217,-45.88,-45.88
30096.714,954,1172,218,-47.52,-47.52
30117.731,954,1172,218,-45.03,-45.03
30133.617,954,1172,218,-45.03,-45.03
30153.56,954,1172,218,-48.04,-48.04
30174.507,954,1172,218,-45.97,-45.97
30200.435,955,1172,217,-42.8,-42.8
30222.389,954,1172,218,-47.97,-47.97
30238.339,955,1172,217,-48.07,-48.07
30260.275,955,1172,217,-49.8,-49.8
30281.231,955,1172,217,-45.86,-45.86
30303.165,955,1172,217,-46.81,-46.81
30321.112,955,1172,217,-48.26,-48.26
30349.047,955,1172,217,-42.39,-42.39
30364.005,955,1172,217,-47.25,-47.25
30382.946,955,1172,217,-45.96,-45.96
30417.854,956,1172,216,-47.18,-47.18
30424.843,955,1172,217,-43.62,-43.62
30457.752,955,1172,217,-42.18,-42.18
30483.68,955,1172,217,-45.49,-45.49
30489.662,955,1172,217,-47.2,-47.2
30505.619,955,1172,217,-45.51,-45.51
30524.573,954,1172,218,-44.68,-44.68
30542.521,955,1172,217,-42.65,-42.65
30568.46,954,1172,218,-44.11,-44.11
30588.4,954,1172,218,-45.57,-45.57
30606.349,955,1172,217,-47.88,-47.88
30627.295,955,1172,217,-50.08,-50.08
30644.254,955,1172,217,-47.03,-47.03
30662.199,955,1172,217,-49.73,-49.73
30686.142,955,1172,217,-51.08,-51.08
30711.078,954,1172,218,-48.15,-48.15
30726.042,954,1172,218,-42.07,-42.07
30747.975,953,1172,219,-34.74,-34.74
30767.917,953,1172,219,-36.1,-36.1
30784.871,953,1172,219,-55.5,-55.5
30812.836,953,1172,219,-63.55,-63.55
30832.744,953,1172,219,-62.56,-62.56
30851.693,952,1172,220,-64.36,-64.36
30869.653,952,1172,220,-63.68,-63.68
30888.603,953,1172,219,-83.5,-83.5
30909.538,952,1172,220,-83.91,-83.91
30930.49,951,1172,221,-89.7,-89.7
30954.42,952,1172,220,-88.89,-88.89
30974.372,953,1172,219,-89.78,-89.78
30991.32,952,1172,220,-89.86,-89.86
31019.246,951,1172,221,-89.51,-89.51
31033.216,951,1172,221,-88.08,-88.08
31068.113,952,1172,220,-85.8,-85.8
31077.092,952,1172,220,-84.18,-84.18
31099.048,952,1172,220,-87.15,-87.15
31111.997,952,1172,220,-81.7,-81.7
31132.947,953,1172,219,-76.41,-76.41
31150.893,953,1172,219,-71.36,-71.36
31169.849,953,1172,219,-64.87,-64.87
31189.826,954,1172,218,-57.25,-57.25
31215.723,955,1172,217,-55.36,-55.36
31233.708,955,1172,217,-49.68,-49.68
31252.62,956,1172,216,-54.38,-54.38
31272.568,956,1172,216,-57.93,-57.93
31290.52,956,1172,216,-60.03,-60.03
31317.486,957,1172,215,-47.08,-47.08
31337.395,956,1172,216,-34.63,-34.63
31354.35,955,1172,217,-41.91,-41.91
31373.3,958,1172,214,-42.4,-42.4
31392.246,960,1172,212,-43.12,-43.12
31412.194,960,1172,212,-31.99,-31.99
31433.139,961,1172,211,-29.59,-29.59
31453.12,963,1172,209,-28.98,-28.98
31476.027,965,1172,207,-23.17,-23.17
31491.982,965,1172,207,-17.14,-17.14
31513.925,965,1172,207,-18.89,-18.89
31534.869,967,1172,205,-22.82,-22.82
31551.82,968,1172,204,-22.5,-22.5
31572.763,968,1172,204,-14.21,-14.21
31590.716,967,1172,205,-18.92,-18.92
31616.694,968,1172,204,-13.13,-13.13
31629.616,969,1172,203,-1.37,-1.37
31652.6,969,1172,203,5.44,5.44
31672.5,970,1172,202,14.31,14.31
31706.406,972,1172,200,18.14,18.14
31715.382,974,1172,198,17.21,17.21
31739.317,973,1172,199,16.56,16.56
31774.261,973,1172,199,19.53,19.53
31780.208,973,1172,199,21.92,21.92
31809.136,973,1172,199,19.99,19.99
31830.078,974,1172,198,16.71,16.71
31840.049,974,1172,198,13.92,13.92
31854.011,974,1172,198,17.25,17.25
31872.977,973,1172,199,20.85,20.85
31892.909,974,1172,198,15.37,15.37
31943.771,974,1172,198,7.22,7.22
31948.758,974,1172,198,7.85,7.85
31958.742,973,1172,199,7.27,7.27
31974.693,973,1172,199,7.78,7.78
31992.641,973,1172,199,6.59,6.59
32012.588,973,1172,199,4.48,4.48
32033.582,973,1172,199,4.84,4.84
32063.451,973,1172,199,4.32,4.32
32072.426,973,1172,199,8.67,8.67
32092.375,974,1172,198,9.41,9.41
32117.311,974,1172,198,5.5,5.5
32145.306,974,1172,198,6.54,6.54
32162.19,974,1172,198,9.72,9.72
32180.138,974,1172,198,11.66,11.66
32195.101,975,1172,197,10.85,10.85
32214.053,975,1172,197,6.21,6.21
32235.028,975,1172,197,11.92,11.92
32252.944,975,1172,197,7.47,7.47
32270.896,975,1172,197,8.21,8.21
32299.889,976,1172,196,7.29,7.29
32337.719,976,1172,196,10.62,10.62
32350.683,975,1172,197,9.09,9.09
32375.616,975,1172,197,7.64,7.64
32381.607,976,1172,196,5.83,5.83
32391.609,976,1172,196,7.15,7.15
32412.518,975,1172,197,10.59,10.59
32434.46,975,1172,197,9.64,9.64
32453.425,975,1172,197,7.5,7.5
32477.346,975,1172,197,8.29,8.29
32494.302,975,1172,197,11.17,11.17
32512.254,975,1172,197,7.45,7.45
32535.193,976,1172,196,9.44,9.44
32552.143,976,1172,196,9.91,9.91
32574.093,976,1172,196,8.67,8.67
32591.045,976,1172,196,9.18,9.18
32612.98,976,1172,196,8.71,8.71
32639.978,977,1172,195,9.18,9.18
32659.857,977,1172,195,9.41,9.41
32671.824,977,1172,195,8.67,8.67
32693.772,977,1172,195,9.08,9.08
32714.712,977,1172,195,7.12,7.12
32735.652000000002,977,1172,195,7.31,7.31
32755.6,977,1172,195,7.94,7.94
32774.55,977,1172,195,9.99,9.99
32793.497,977,1172,195,9.17,9.17
32812.447,978,1172,194,9.84,9.84
32838.383,978,1172,194,7.29,7.29
32854.336,978,1172,194,9.44,9.44
32875.281,978,1172,194,10.05,10.05
32895.226,978,1172,194,7.96,7.96
32915.172,978,1172,194,11.08,11.08
32933.124,978,1172,194,8.49,8.49
32977.007,978,1172,194,6.32,6.32
32985.982,978,1172,194,2.39,2.39
33019.965,978,1172,194,-1.31,-1.31
33025.912,978,1172,194,0.66,0.66
33038.843,978,1172,194,2.88,2.88
33055.8,978,1172,194,6.16,6.16
33091.7,978,1172,194,5.31,5.31
33097.684,977,1172,195,5.13,5.13
33114.64,976,1172,196,4.66,4.66
33133.588,977,1172,195,3.73,3.73
33154.568,977,1172,195,4.79,4.79
33173.481,977,1172,195,4.02,4.02
33198.457,977,1172,195,3.96,3.96
33216.375,976,1172,196,5.91,5.91
33234.324,976,1172,196,2.82,2.82
33255.264,977,1172,195,1.72,1.72
33276.206,977,1172,195,3.68,3.68
33295.161,977,1172,195,3.87,3.87
33313.118,977,1172,195,4.09,4.09
33336.082,977,1172,195,0.21,0.21
33353.008,977,1172,195,0.64,0.64
33379.004,977,1172,195,4.1,4.1
33394.892,978,1172,194,4.02,4.02
33415.836,978,1172,194,-1.66,-1.66
33435.779,978,1172,194,-4.43,-4.43
33454.729,978,1172,194,0.42,0.42
33476.67,978,1172,194,-0.65,-0.65
33490.633,978,1172,194,-6.85,-6.85
33514.568,978,1172,194,-14.59,-14.59
33532.52,978,1172,194,-21.43,-21.43
33557.463,977,1172,195,-21.49,-21.49
33575.407,976,1172,196,-19.21,-19.21
33617.302,976,1172,196,-29.09,-29.09
33625.273,976,1172,196,-37.44,-37.44
33637.276,975,1172,197,-33.68,-33.68
33663.17,974,1172,198,-23.47,-23.47
33683.126,975,1172,197,-28.35,-28.35
33697.084,976,1172,196,-37.98,-37.98
33718.04,976,1172,196,-40.46,-40.46
33736.974,975,1172,197,-35.63,-35.63
33754.931,974,1172,198,-42.39,-42.39
33775.875,974,1172,198,-47.2,-47.2
33794.818,975,1172,197,-54.99,-54.99
33820.753,974,1172,198,-62.4,-62.4
33834.716,973,1172,199,-67.6,-67.6
33855.658,973,1172,199,-72.89,-72.89
33874.615,973,1172,199,-75.94,-75.94
33897.55,973,1172,199,-80.01,-80.01
33915.495,971,1172,201,-81.01,-81.01
33939.436,971,1172,201,-87.48,-87.48
33961.447,971,1172,201,-89.53,-89.53
33977.333,970,1172,202,-89.95,-89.95
33996.292,969,1172,203,-88.0,-88.0
34016.249,969,1172,203,-84.21,-84.21
34036.174,970,1172,202,-69.88,-69.88
34060.183,970,1172,202,-86.56,-86.56
34079.062,968,1172,204,-72.02,-72.02
34094.018,966,1172,206,-73.06,-73.06
34116.956,966,1172,206,-67.45,-67.45
34137.937,966,1172,206,-77.75,-77.75
34157.849,965,1172,207,-76.42,-76.42
34190.763,963,1172,209,-70.36,-70.36
34210.706,961,1172,211,-73.54,-73.54
34221.719,961,1172,211,-60.49,-60.49
34258.578,961,1172,211,-48.36,-48.36
34264.563,961,1172,211,-39.68,-39.68
34294.481,962,1172,210,-40.04,-40.04
34307.455,962,1172,210,-31.84,-31.84
34329.397,962,1172,210,-24.34,-24.34
34342.365,962,1172,210,-37.91,-37.91
34362.301,962,1172,210,-47.64,-47.64
34399.202,962,1172,210,-45.64,-45.64
34404.23,961,1172,211,-39.85,-39.85
34423.142,961,1172,211,-36.66,-36.66
34446.08,961,1172,211,-32.56,-32.56
34464.029,962,1172,210,-34.61,-34.61
34481.98,962,1172,210,-30.32,-30.32
34503.961,961,1172,211,-38.07,-38.07
34519.879,962,1172,210,-34.0,-34.0
34546.835,962,1172,210,-38.02,-38.02
34566.754,962,1172,210,-35.03,-35.03
34583.732,962,1172,210,-33.93,-33.93
34603.682,961,1172,211,-41.92,-41.92
34622.607,962,1172,210,-38.84,-38.84
34639.56,963,1172,209,-35.4,-35.4
34665.539,962,1172,210,-39.7,-39.7
34682.446,961,1172,211,-24.23,-24.23
34704.385,961,1172,211,-33.84,-33.84
34722.337,961,1172,211,-35.35,-35.35
34743.281,960,1172,212,-36.55,-36.55
34762.23,960,1172,212,-36.67,-36.67
34786.177,959,1172,213,-35.26,-35.26
34804.154,959,1172,213,-33.21,-33.21
34823.077,959,1172,213,-38.64,-38.64
34845.009,959,1172,213,-33.5,-33.5
34861.964,958,1172,214,-35.81,-35.81
34907.909,959,1172,213,-39.61,-39.61
34912.832,960,1172,212,-36.61,-36.61
